customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM_Score,Advanced_Segment,email,first_name,last_name
4206.0,0,72,22926.34,5,5,5,15,VIP Champions,20,VIP Champions,kersti.lill@telia.ee,Kersti,Lill
4207.0,105,6,2079.9,4,5,5,14,VIP Champions,19,VIP Champions,kadri.must@yahoo.com,Kadri,Must
4208.0,244,2,345.79,2,2,1,5,At Risk,6,At Risk,mihkel.lohmus@yahoo.com,Mihkel,Lõhmus
4209.0,239,1,416.7,2,1,2,5,At Risk,7,At Risk,kristiina.oja@outlook.com,Kristiina,Oja
4210.0,71,5,1042.96,4,5,4,13,VIP Champions,17,VIP Champions,,Arvo,Roots
4212.0,41,8,1446.04,5,5,4,14,VIP Champions,18,VIP Champions,kalev.saar@hot.ee,Kalev,Saar
4213.0,222,3,755.1700000000001,2,3,3,8,Potential,11,Regular Customers,ants.hurt@gmail.com,Ants,Hurt
4214.0,276,2,443.45,2,2,2,6,At Risk,8,New Customers,marko.paju2@gmail.com,Marko,Paju
4215.0,644,1,509.85,1,1,2,4,At Risk,6,At Risk,henri.valk@telia.ee,Henri,Valk
4217.0,418,4,2216.37,1,4,5,10,Loyal,15,Loyal Customers,mart.kuusik@outlook.com,Mart,Kuusik
4218.0,242,2,524.5699999999999,2,2,2,6,At Risk,8,New Customers,taavi.liiv@mail.ee,Taavi,Liiv
4219.0,221,4,983.3900000000001,2,4,4,10,Loyal,14,Loyal Customers,merle.kuusk@yahoo.com,Merle,Kuusk
4220.0,8,6,1970.4199999999998,5,5,5,15,VIP Champions,20,VIP Champions,kadri.kukk@gmail.com,Kadri,Kukk
4221.0,246,3,1016.8299999999999,2,3,4,9,Potential,13,Regular Customers,madis.koiv@gmail.com,Madis,Kõiv
4222.0,139,1,573.68,3,1,2,6,At Risk,8,New Customers,peeter.rebane@outlook.com,Peeter,Rebane
4224.0,351,2,304.61,1,2,1,4,At Risk,5,At Risk,riina.valk@yahoo.com,Riina,Valk
4226.0,448,2,855.58,1,2,3,6,At Risk,9,New Customers,ago.kallas@hot.ee,Ago,Kallas
4227.0,380,5,2505.38,1,5,5,11,Loyal,16,Loyal Customers,lea.nurk@outlook.com,Lea,Nurk
4229.0,312,6,3202.03,2,5,5,12,Loyal,17,VIP Champions,maris.luik@telia.ee,Maris,Luik
4230.0,80,6,2328.05,4,5,5,14,VIP Champions,19,VIP Champions,lauri.mannik@mail.ee,Lauri,Männik
4232.0,15,5,1052.07,5,5,4,14,VIP Champions,18,VIP Champions,siim.magi@outlook.com,Siim,Mägi
4234.0,421,2,273.69,1,2,1,4,At Risk,5,At Risk,ragnar.lill2@mail.ee,Ragnar,Lill
4235.0,116,3,673.1600000000001,4,3,3,10,Loyal,13,Regular Customers,,Erkki,Tammik
4238.0,190,4,1678.6100000000001,3,4,5,12,Loyal,17,VIP Champions,elis.laas2@gmail.com,Elis,Laas
4239.0,566,5,993.57,1,5,4,10,Loyal,14,Loyal Customers,tarmo.laas@hot.ee,Tarmo,Laas
4240.0,29,4,1127.58,5,4,4,13,VIP Champions,17,VIP Champions,taavi.vaher@yahoo.com,Taavi,Vaher
4241.0,734,1,169.08,1,1,1,3,Lost,4,Lost,arvo.magi@gmail.com,Arvo,Mägi
4242.0,129,4,1363.81,3,4,4,11,Loyal,15,Loyal Customers,kevin.paju@gmail.com,Kevin,Paju
4243.0,209,4,1041.03,2,4,4,10,Loyal,14,Loyal Customers,piret.rebane@yahoo.com,Piret,Rebane
4244.0,708,2,585.4300000000001,1,2,2,5,At Risk,7,At Risk,ene.lass@outlook.com,Ene,Lass
4245.0,133,8,2377.26,3,5,5,13,VIP Champions,18,VIP Champions,,Indrek,Aas
4246.0,254,1,90.8,2,1,1,4,At Risk,5,At Risk,sandra.lill@yahoo.com,Sandra,Lill
4248.0,140,2,1093.44,3,2,4,9,Potential,13,Regular Customers,toomas.toom@outlook.com,Toomas,Toom
4249.0,271,3,838.5600000000001,2,3,3,8,Potential,11,Regular Customers,piret.vaher@mail.ee,Piret,Vaher
4250.0,8,1,55.04,5,1,1,7,Potential,8,New Customers,triin.rosin@gmail.com,Triin,Rosin
4251.0,232,5,1714.3600000000001,2,5,5,12,Loyal,17,VIP Champions,heli.puusepp@mail.ee,Heli,Puusepp
4252.0,155,3,816.89,3,3,3,9,Potential,12,Regular Customers,katrin.kaalep@gmail.com,Katrin,Kaalep
4253.0,19,2,588.85,5,2,2,9,Potential,11,Regular Customers,henri.puusepp@hot.ee,Henri,Puusepp
4254.0,237,1,269.88,2,1,1,4,At Risk,5,At Risk,heli.org@outlook.com,Heli,Org
4255.0,335,4,2594.2699999999995,1,4,5,10,Loyal,15,Loyal Customers,liis.magi@hot.ee,Liis,Mägi
4256.0,68,3,1476.4,4,3,5,12,Loyal,17,VIP Champions,kristiina.lill2@mail.ee,Kristiina,Lill
4257.0,120,1,602.31,4,1,2,7,Potential,9,New Customers,vaino.tamm@yahoo.com,Väino,Tamm
4258.0,313,2,518.63,2,2,2,6,At Risk,8,New Customers,toomas.kangur@outlook.com,Toomas,Kangur
4259.0,219,10,2546.41,2,5,5,12,Loyal,17,VIP Champions,annika.paas@gmail.com,Annika,Paas
4260.0,97,6,864.75,4,5,3,12,Loyal,15,Loyal Customers,,Riina,Koppel
4261.0,173,8,2296.7,3,5,5,13,VIP Champions,18,VIP Champions,mart.kallas@yahoo.com,Mart,Kallas
4262.0,264,3,550.6500000000001,2,3,2,7,Potential,9,New Customers,erkki.rand@outlook.com,Erkki,Rand
4263.0,100,3,474.44,4,3,2,9,Potential,11,Regular Customers,kulli.tamm@outlook.com,Külli,Tamm
4264.0,150,2,93.28999999999999,3,2,1,6,At Risk,7,At Risk,kalev.kukk@gmail.com,Kalev,Kukk
4265.0,356,2,212.82,1,2,1,4,At Risk,5,At Risk,aili.sepp@outlook.com,Aili,Sepp
4266.0,389,4,1243.03,1,4,4,9,Potential,13,Regular Customers,kadri.kuusk2@hot.ee,Kadri,Kuusk
4267.0,79,1,50.77,4,1,1,6,At Risk,7,At Risk,sirje.roots@hot.ee,Sirje,Roots
4268.0,500,1,408.9,1,1,2,4,At Risk,6,At Risk,,Ants,Mets
4269.0,96,4,957.55,4,4,3,11,Loyal,14,Loyal Customers,,Maie,Mets
4270.0,10,4,750.7,5,4,3,12,Loyal,15,Loyal Customers,annika.kangur@mail.ee,Annika,Kangur
4271.0,606,2,1136.38,1,2,4,7,Potential,11,Regular Customers,madis.rand@outlook.com,Madis,Rand
4273.0,183,1,234.99,3,1,1,5,At Risk,6,At Risk,kadri.lill@yahoo.com,Kadri,Lill
4274.0,196,4,668.22,3,4,3,10,Loyal,13,Regular Customers,andres.mannik2@gmail.com,Andres,Männik
4276.0,166,4,701.59,3,4,3,10,Loyal,13,Regular Customers,marit.kuusik@mail.ee,Marit,Kuusik
4277.0,7,3,857.0300000000001,5,3,3,11,Loyal,14,Loyal Customers,ragnar.raud@hot.ee,Ragnar,Raud
4279.0,255,4,1036.5700000000002,2,4,4,10,Loyal,14,Loyal Customers,ulle.raid@mail.ee,Ülle,Raid
4280.0,20,5,1753.87,5,5,5,15,VIP Champions,20,VIP Champions,raivo.lass@outlook.com,Raivo,Lass
4281.0,538,2,107.63,1,2,1,4,At Risk,5,At Risk,heli.vark@hot.ee,Heli,Värk
4282.0,25,1,269.88,5,1,1,7,Potential,8,New Customers,,Siim,Kuusik
4283.0,21,2,253.36,5,2,1,8,Potential,9,New Customers,kalev.liiv@gmail.com,Kalev,Liiv
4284.0,163,2,337.08,3,2,1,6,At Risk,7,At Risk,henri.toom@gmail.com,Henri,Toom
4285.0,253,3,896.4,2,3,3,8,Potential,11,Regular Customers,merike.roots@gmail.com,Merike,Roots
4286.0,179,8,3843.31,3,5,5,13,VIP Champions,18,VIP Champions,anna.org@gmail.com,Anna,Org
4287.0,471,4,1206.89,1,4,4,9,Potential,13,Regular Customers,pille.parn@outlook.com,Pille,Pärn
4288.0,85,6,2384.6899999999996,4,5,5,14,VIP Champions,19,VIP Champions,kevin.rand@telia.ee,Kevin,Rand
4290.0,33,2,472.33,5,2,2,9,Potential,11,Regular Customers,liis.koppel@mail.ee,Liis,Koppel
4291.0,329,3,347.43,1,3,1,5,At Risk,6,At Risk,karin.koppel@hot.ee,Karin,Koppel
4292.0,82,2,462.1,4,2,2,8,Potential,10,New Customers,kristjan.puusepp@gmail.com,Kristjan,Puusepp
4293.0,73,4,1719.52,4,4,5,13,VIP Champions,18,VIP Champions,juri.valk@gmail.com,Jüri,Valk
4294.0,74,8,1781.05,4,5,5,14,VIP Champions,19,VIP Champions,ago.lepp@hot.ee,Ago,Lepp
4295.0,60,4,535.77,5,4,2,11,Loyal,13,Regular Customers,meelis.kangur@mail.ee,Meelis,Kangur
4297.0,9,2,1000.3600000000001,5,2,4,11,Loyal,15,Loyal Customers,toomas.puusepp3@outlook.com,Toomas,Puusepp
4299.0,461,1,615.66,1,1,2,4,At Risk,6,At Risk,,Hille,Sild
4300.0,273,1,219.19,2,1,1,4,At Risk,5,At Risk,vaino.pold@telia.ee,Väino,Põld
4301.0,105,4,326.55,4,4,1,9,Potential,10,New Customers,liis.arro@gmail.com,Liis,Arro
4303.0,216,1,31.65,2,1,1,4,At Risk,5,At Risk,elis.nurk@telia.ee,Elis,Nurk
4304.0,117,2,1383.0600000000002,4,2,4,10,Loyal,14,Loyal Customers,jaak.liiv@mail.ee,Jaak,Liiv
4306.0,412,1,290.32,1,1,1,3,Lost,4,Lost,kristiina.lepp@hot.ee,Kristiina,Lepp
4307.0,50,6,1881.09,5,5,5,15,VIP Champions,20,VIP Champions,merike.rebane@outlook.com,Merike,Rebane
4308.0,443,2,568.46,1,2,2,5,At Risk,7,At Risk,terje.teder@outlook.com,Terje,Teder
4309.0,388,2,254.12,1,2,1,4,At Risk,5,At Risk,reet.saar@outlook.com,Reet,Saar
4310.0,142,6,1215.88,3,5,4,12,Loyal,16,Loyal Customers,priit.lill@gmail.com,Priit,Lill
4311.0,110,4,1425.02,4,4,4,12,Loyal,16,Loyal Customers,,Ene,Männik
4312.0,149,9,2402.92,3,5,5,13,VIP Champions,18,VIP Champions,erkki.hurt@mail.ee,Erkki,Hurt
4313.0,539,3,1312.21,1,3,4,8,Potential,12,Regular Customers,jaak.rebane@outlook.com,Jaak,Rebane
4314.0,33,7,1953.47,5,5,5,15,VIP Champions,20,VIP Champions,arvo.lill@yahoo.com,Arvo,Lill
4315.0,334,3,932.3100000000001,1,3,3,7,Potential,10,New Customers,tarmo.hurt@mail.ee,Tarmo,Hurt
4316.0,86,6,1419.96,4,5,4,13,VIP Champions,17,VIP Champions,reet.talvik@mail.ee,Reet,Talvik
4317.0,80,5,1171.29,4,5,4,13,VIP Champions,17,VIP Champions,,Annika,Pihl
4318.0,158,2,518.5,3,2,2,7,Potential,9,New Customers,sander.nomm@telia.ee,Sander,Nõmm
4319.0,356,3,792.49,1,3,3,7,Potential,10,New Customers,sigrid.kivi@mail.ee,Sigrid,Kivi
4321.0,303,4,864.9300000000001,2,4,3,9,Potential,12,Regular Customers,,Karin,Mets
4322.0,48,5,1812.3600000000001,5,5,5,15,VIP Champions,20,VIP Champions,anna.kuusk@hot.ee,Anna,Kuusk
4323.0,231,3,285.11,2,3,1,6,At Risk,7,At Risk,,Väino,Kaalep
4324.0,255,4,662.8599999999999,2,4,3,9,Potential,12,Regular Customers,toomas.arro@mail.ee,Toomas,Arro
4325.0,62,1,127.92,4,1,1,6,At Risk,7,At Risk,ene.org@gmail.com,Ene,Org
4326.0,54,2,443.11,5,2,2,9,Potential,11,Regular Customers,henri.pihl@outlook.com,Henri,Pihl
4327.0,173,4,991.99,3,4,4,11,Loyal,15,Loyal Customers,juri.salu@telia.ee,Jüri,Salu
4328.0,62,3,1585.63,4,3,5,12,Loyal,17,VIP Champions,kristi.rand@mail.ee,Kristi,Rand
4330.0,108,5,1479.62,4,5,5,14,VIP Champions,19,VIP Champions,tarmo.puusepp@telia.ee,Tarmo,Puusepp
4331.0,43,1,314.55,5,1,1,7,Potential,8,New Customers,liis.kuusik@telia.ee,Liis,Kuusik
4333.0,129,2,415.28,3,2,2,7,Potential,9,New Customers,kristiina.parn@telia.ee,Kristiina,Pärn
4334.0,10,32,8216.91,5,5,5,15,VIP Champions,20,VIP Champions,,Priit,Järv
4335.0,176,3,331.13,3,3,1,7,Potential,8,New Customers,rasmus.lass@yahoo.com,Rasmus,Lass
4336.0,114,2,642.62,4,2,2,8,Potential,10,New Customers,eha.saar@gmail.com,Eha,Saar
4337.0,232,2,196.13,2,2,1,5,At Risk,6,At Risk,hille.kuusk@yahoo.com,Hille,Kuusk
4338.0,125,3,769.74,3,3,3,9,Potential,12,Regular Customers,merle.luik@mail.ee,Merle,Luik
4339.0,37,1,178.58,5,1,1,7,Potential,8,New Customers,triin.koppel@gmail.com,Triin,Koppel
4340.0,642,2,1451.8799999999999,1,2,4,7,Potential,11,Regular Customers,piret.saar2@gmail.com,Piret,Saar
4341.0,154,2,835.75,3,2,3,8,Potential,11,Regular Customers,,Kati,Paas
4342.0,68,5,1268.9,4,5,4,13,VIP Champions,17,VIP Champions,ulle.saar@gmail.com,Ülle,Saar
4343.0,203,3,722.87,3,3,3,9,Potential,12,Regular Customers,enn.paas@mail.ee,Enn,Paas
4344.0,311,1,279.48,2,1,1,4,At Risk,5,At Risk,heino.parn@mail.ee,Heino,Pärn
4345.0,311,2,571.21,2,2,2,6,At Risk,8,New Customers,peeter.orav@hot.ee,Peeter,Orav
4346.0,59,7,2369.11,5,5,5,15,VIP Champions,20,VIP Champions,arvo.parn@hot.ee,Arvo,Pärn
4347.0,71,2,346.62,4,2,1,7,Potential,8,New Customers,,Triin,Koppel
4348.0,501,2,394.66,1,2,2,5,At Risk,7,At Risk,riina.aas@yahoo.com,Riina,Aas
4349.0,328,4,965.98,2,4,3,9,Potential,12,Regular Customers,sandra.vark@yahoo.com,Sandra,Värk
4350.0,204,2,448.54,3,2,2,7,Potential,9,New Customers,aili.kull@gmail.com,Aili,Kull
4352.0,350,2,1336.55,1,2,4,7,Potential,11,Regular Customers,tiit.oja@mail.ee,Tiit,Oja
4354.0,279,2,437.08,2,2,2,6,At Risk,8,New Customers,kristiina.kask@outlook.com,Kristiina,Kask
4355.0,174,3,1596.9,3,3,5,11,Loyal,16,Loyal Customers,,Arvo,Talvik
4357.0,244,5,947.2,2,5,3,10,Loyal,13,Regular Customers,marika.orav2@mail.ee,Marika,Orav
4358.0,0,3,492.55,5,3,2,10,Loyal,12,Regular Customers,arvo.vaher@hot.ee,Arvo,Vaher
4360.0,115,2,840.36,4,2,3,9,Potential,12,Regular Customers,kristiina.veski@telia.ee,Kristiina,Veski
4361.0,28,3,1855.5,5,3,5,13,VIP Champions,18,VIP Champions,erkki.veski@gmail.com,Erkki,Veski
4362.0,494,1,141.05,1,1,1,3,Lost,4,Lost,,Ene,Nõmm
4363.0,43,3,1745.1599999999999,5,3,5,13,VIP Champions,18,VIP Champions,eha.ilves@mail.ee,Eha,Ilves
4364.0,226,5,708.18,2,5,3,10,Loyal,13,Regular Customers,piret.kallas@yahoo.com,Piret,Kallas
4365.0,30,7,2305.84,5,5,5,15,VIP Champions,20,VIP Champions,juri.sild@gmail.com,Jüri,Sild
4366.0,216,4,1220.54,2,4,4,10,Loyal,14,Loyal Customers,kristiina.lill2@outlook.com,Kristiina,Lill
4367.0,592,2,685.86,1,2,3,6,At Risk,9,New Customers,grete.koppel2@gmail.com,Grete,Koppel
4368.0,85,7,3255.0,4,5,5,14,VIP Champions,19,VIP Champions,elis.veski2@outlook.com,Elis,Veski
4370.0,627,2,398.04999999999995,1,2,2,5,At Risk,7,At Risk,henri.parn2@mail.ee,Henri,Pärn
4372.0,234,4,1264.53,2,4,4,10,Loyal,14,Loyal Customers,triin.ilves@hot.ee,Triin,Ilves
4373.0,87,5,2264.34,4,5,5,14,VIP Champions,19,VIP Champions,ulle.org2@gmail.com,Ülle,Org
4376.0,59,4,1005.9499999999999,5,4,4,13,VIP Champions,17,VIP Champions,kristjan.sild@hot.ee,Kristjan,Sild
4377.0,611,1,831.35,1,1,3,5,At Risk,8,New Customers,indrek.teder@yahoo.com,Indrek,Teder
4378.0,153,3,1166.58,3,3,4,10,Loyal,14,Loyal Customers,,Merike,Mets
4379.0,491,1,218.54,1,1,1,3,Lost,4,Lost,kulli.liiv@yahoo.com,Külli,Liiv
4380.0,174,5,945.42,3,5,3,11,Loyal,14,Loyal Customers,madis.hurt@hot.ee,Madis,Hurt
4381.0,245,2,664.41,2,2,3,7,Potential,10,New Customers,heino.kaalep@gmail.com,Heino,Kaalep
4383.0,63,4,548.4300000000001,4,4,2,10,Loyal,12,Regular Customers,arvo.paju@outlook.com,Arvo,Paju
4384.0,181,5,508.34000000000003,3,5,2,10,Loyal,12,Regular Customers,kristi.jarv@telia.ee,Kristi,Järv
4385.0,119,3,827.12,4,3,3,10,Loyal,13,Regular Customers,rein.paas@gmail.com,Rein,Paas
4387.0,385,2,331.82,1,2,1,4,At Risk,5,At Risk,aili.lass2@gmail.com,Aili,Lass
4388.0,85,4,1866.42,4,4,5,13,VIP Champions,18,VIP Champions,lea.lill@gmail.com,Lea,Lill
4389.0,10,1,157.49,5,1,1,7,Potential,8,New Customers,kaido.luik@telia.ee,Kaido,Luik
4390.0,195,4,1147.79,3,4,4,11,Loyal,15,Loyal Customers,triin.mitt@outlook.com,Triin,Mitt
4391.0,62,1,713.14,4,1,3,8,Potential,11,Regular Customers,annika.aas@mail.ee,Annika,Aas
4392.0,66,5,1779.1100000000001,4,5,5,14,VIP Champions,19,VIP Champions,piret.kivi@gmail.com,Piret,Kivi
4394.0,139,5,1361.25,3,5,4,12,Loyal,16,Loyal Customers,sander.mannik@hot.ee,Sander,Männik
4395.0,117,5,1333.42,4,5,4,13,VIP Champions,17,VIP Champions,taavi.koppel2@mail.ee,Taavi,Koppel
4396.0,81,5,3306.1,4,5,5,14,VIP Champions,19,VIP Champions,maie.tammik2@mail.ee,Maie,Tammik
4398.0,3,5,1973.69,5,5,5,15,VIP Champions,20,VIP Champions,rasmus.must@gmail.com,Rasmus,Must
4399.0,9,1,196.56,5,1,1,7,Potential,8,New Customers,priit.saar@outlook.com,Priit,Saar
4400.0,11,7,1806.37,5,5,5,15,VIP Champions,20,VIP Champions,mihkel.kask@yahoo.com,Mihkel,Kask
4401.0,443,3,359.53999999999996,1,3,2,6,At Risk,8,New Customers,,Margus,Nurk
4402.0,140,1,130.02,3,1,1,5,At Risk,6,At Risk,pille.mets@gmail.com,Pille,Mets
4403.0,137,1,437.98,3,1,2,6,At Risk,8,New Customers,madis.tammik@telia.ee,Madis,Tammik
4404.0,173,4,591.85,3,4,2,9,Potential,11,Regular Customers,heino.nomm@yahoo.com,Heino,Nõmm
4405.0,677,1,704.37,1,1,3,5,At Risk,8,New Customers,piret.lepp@mail.ee,Piret,Lepp
4407.0,79,2,744.4200000000001,4,2,3,9,Potential,12,Regular Customers,henri.mets@mail.ee,Henri,Mets
4408.0,704,1,17.97,1,1,1,3,Lost,4,Lost,kristi.koppel@outlook.com,Kristi,Koppel
4409.0,220,4,503.69000000000005,2,4,2,8,Potential,10,New Customers,indrek.pihl@telia.ee,Indrek,Pihl
4410.0,72,7,1129.48,4,5,4,13,VIP Champions,17,VIP Champions,jaak.nomm@gmail.com,Jaak,Nõmm
4411.0,58,1,147.16,5,1,1,7,Potential,8,New Customers,,Reet,Puusepp
4412.0,38,6,2419.66,5,5,5,15,VIP Champions,20,VIP Champions,nele.talvik@yahoo.com,Nele,Talvik
4413.0,341,2,294.27,1,2,1,4,At Risk,5,At Risk,ago.tammik@telia.ee,Ago,Tammik
4414.0,614,2,163.37,1,2,1,4,At Risk,5,At Risk,,Pille,Oja
4415.0,21,1,145.46,5,1,1,7,Potential,8,New Customers,merike.kuusk@outlook.com,Merike,Kuusk
4417.0,224,3,646.84,2,3,2,7,Potential,9,New Customers,ants.ilves@hot.ee,Ants,Ilves
4418.0,104,6,2499.2000000000003,4,5,5,14,VIP Champions,19,VIP Champions,margus.nomm@telia.ee,Margus,Nõmm
4419.0,496,6,1946.21,1,5,5,11,Loyal,16,Loyal Customers,,Kati,Kuusik
4422.0,554,4,1016.75,1,4,4,9,Potential,13,Regular Customers,rain.kull@yahoo.com,Rain,Kull
4423.0,177,3,416.73999999999995,3,3,2,8,Potential,10,New Customers,marika.tamm@hot.ee,Marika,Tamm
4424.0,346,2,252.25,1,2,1,4,At Risk,5,At Risk,meelis.arro@yahoo.com,Meelis,Arro
4426.0,61,5,1265.21,5,5,4,14,VIP Champions,18,VIP Champions,peeter.koppel@yahoo.com,Peeter,Koppel
4427.0,260,7,1620.64,2,5,5,12,Loyal,17,VIP Champions,,Laura,Lõhmus
4428.0,588,2,996.81,1,2,4,7,Potential,11,Regular Customers,tiit.koppel@mail.ee,Tiit,Koppel
4429.0,40,4,1008.27,5,4,4,13,VIP Champions,17,VIP Champions,sirje.liiv@outlook.com,Sirje,Liiv
4430.0,39,1,327.28,5,1,1,7,Potential,8,New Customers,vaino.pold@gmail.com,Väino,Põld
4431.0,434,5,1647.94,1,5,5,11,Loyal,16,Loyal Customers,ragnar.ilves@gmail.com,Ragnar,Ilves
4432.0,89,5,802.4499999999999,4,5,3,12,Loyal,15,Loyal Customers,kati.rand@hot.ee,Kati,Rand
4433.0,650,1,55.04,1,1,1,3,Lost,4,Lost,,Mart,Värk
4434.0,534,1,181.68,1,1,1,3,Lost,4,Lost,urmas.pold@telia.ee,Urmas,Põld
4436.0,132,2,635.62,3,2,2,7,Potential,9,New Customers,andres.kask@hot.ee,Andres,Kask
4437.0,228,2,549.02,2,2,2,6,At Risk,8,New Customers,sigrid.sild@telia.ee,Sigrid,Sild
4438.0,91,4,284.25,4,4,1,9,Potential,10,New Customers,ants.lohmus@telia.ee,Ants,Lõhmus
4439.0,152,5,1439.3500000000001,3,5,4,12,Loyal,16,Loyal Customers,kalev.toom@yahoo.com,Kalev,Toom
4441.0,246,5,1667.3899999999999,2,5,5,12,Loyal,17,VIP Champions,grete.toom@telia.ee,Grete,Toom
4442.0,167,2,313.98,3,2,1,6,At Risk,7,At Risk,priit.arro@yahoo.com,Priit,Arro
4443.0,91,5,873.86,4,5,3,12,Loyal,15,Loyal Customers,anna.kuusk@mail.ee,Anna,Kuusk
4444.0,776,1,501.69,1,1,2,4,At Risk,6,At Risk,ragnar.rosin@telia.ee,Ragnar,Rosin
4446.0,60,4,1279.01,5,4,4,13,VIP Champions,17,VIP Champions,siim.hurt@mail.ee,Siim,Hurt
4447.0,68,3,888.6600000000001,4,3,3,10,Loyal,13,Regular Customers,margus.mets@hot.ee,Margus,Mets
4450.0,100,7,1636.19,4,5,5,14,VIP Champions,19,VIP Champions,tiina.kukk@yahoo.com,Tiina,Kukk
4451.0,12,8,2560.35,5,5,5,15,VIP Champions,20,VIP Champions,katrin.vark@yahoo.com,Katrin,Värk
4452.0,77,6,2343.75,4,5,5,14,VIP Champions,19,VIP Champions,grete.tamm@hot.ee,Grete,Tamm
4453.0,184,1,138.78,3,1,1,5,At Risk,6,At Risk,tonu.must2@gmail.com,Tõnu,Must
4454.0,83,8,1653.6100000000001,4,5,5,14,VIP Champions,19,VIP Champions,indrek.mannik@hot.ee,Indrek,Männik
4457.0,277,1,536.8,2,1,2,5,At Risk,7,At Risk,maris.kuusk@outlook.com,Maris,Kuusk
4458.0,283,4,1808.5299999999997,2,4,5,11,Loyal,16,Loyal Customers,kadri.rebane@hot.ee,Kadri,Rebane
4459.0,56,4,827.04,5,4,3,12,Loyal,15,Loyal Customers,ragnar.kuusik@outlook.com,Ragnar,Kuusik
4460.0,300,3,235.13,2,3,1,6,At Risk,7,At Risk,anu.pihl@gmail.com,Anu,Pihl
4461.0,94,5,2231.57,4,5,5,14,VIP Champions,19,VIP Champions,tiina.kukk@telia.ee,Tiina,Kukk
4463.0,317,3,1058.61,2,3,4,9,Potential,13,Regular Customers,kristiina.pold@yahoo.com,Kristiina,Põld
4464.0,17,5,1378.72,5,5,4,14,VIP Champions,18,VIP Champions,ragnar.tamm@outlook.com,Ragnar,Tamm
4465.0,254,1,442.12,2,1,2,5,At Risk,7,At Risk,heli.orav@yahoo.com,Heli,Orav
4466.0,10,5,2077.06,5,5,5,15,VIP Champions,20,VIP Champions,ants.kaalep@mail.ee,Ants,Kaalep
4467.0,148,2,734.6700000000001,3,2,3,8,Potential,11,Regular Customers,sigrid.teder@outlook.com,Sigrid,Teder
4468.0,182,5,919.09,3,5,3,11,Loyal,14,Loyal Customers,eha.rosin@hot.ee,Eha,Rosin
4469.0,199,3,394.81,3,3,2,8,Potential,10,New Customers,marika.raid@gmail.com,Marika,Raid
4470.0,263,4,743.3299999999999,2,4,3,9,Potential,12,Regular Customers,maris.aas@gmail.com,Maris,Aas
4471.0,48,1,110.02,5,1,1,7,Potential,8,New Customers,liis.aas@hot.ee,Liis,Aas
4473.0,60,4,564.1899999999999,5,4,2,11,Loyal,13,Regular Customers,terje.vaher@gmail.com,Terje,Vaher
4474.0,53,1,590.73,5,1,2,8,Potential,10,New Customers,karin.kivi@outlook.com,Karin,Kivi
4475.0,100,3,516.6,4,3,2,9,Potential,11,Regular Customers,madis.puusepp@mail.ee,Madis,Puusepp
4476.0,332,3,862.5699999999999,1,3,3,7,Potential,10,New Customers,maie.koiv2@hot.ee,Maie,Kõiv
4477.0,381,3,670.36,1,3,3,7,Potential,10,New Customers,kristjan.hurt@hot.ee,Kristjan,Hurt
4478.0,127,3,2066.42,3,3,5,11,Loyal,16,Loyal Customers,kersti.laas@gmail.com,Kersti,Laas
4480.0,36,4,1469.23,5,4,5,14,VIP Champions,19,VIP Champions,,Piret,Sild
4481.0,195,4,1311.9299999999998,3,4,4,11,Loyal,15,Loyal Customers,,Laura,Aas
4483.0,68,2,192.53,4,2,1,7,Potential,8,New Customers,arvo.lepik3@telia.ee,Arvo,Lepik
4484.0,58,7,2924.19,5,5,5,15,VIP Champions,20,VIP Champions,anu.mets@hot.ee,Anu,Mets
4485.0,1,6,1906.42,5,5,5,15,VIP Champions,20,VIP Champions,elis.talvik@mail.ee,Elis,Talvik
4488.0,99,4,1373.1,4,4,4,12,Loyal,16,Loyal Customers,karin.paas@hot.ee,Karin,Paas
4489.0,70,4,1221.68,4,4,4,12,Loyal,16,Loyal Customers,henri.aas@mail.ee,Henri,Aas
4490.0,169,4,1468.35,3,4,5,12,Loyal,17,VIP Champions,kristjan.paas@hot.ee,Kristjan,Paas
4491.0,164,6,1678.29,3,5,5,13,VIP Champions,18,VIP Champions,sander.org@outlook.com,Sander,Org
4493.0,204,3,875.74,3,3,3,9,Potential,12,Regular Customers,vaino.looke2@hot.ee,Väino,Lõoke
4494.0,110,2,1329.4,4,2,4,10,Loyal,14,Loyal Customers,meelis.sepp@mail.ee,Meelis,Sepp
4497.0,214,6,2393.59,2,5,5,12,Loyal,17,VIP Champions,rain.kivi2@telia.ee,Rain,Kivi
4498.0,257,3,732.81,2,3,3,8,Potential,11,Regular Customers,juri.must@hot.ee,Jüri,Must
4499.0,172,4,1277.92,3,4,4,11,Loyal,15,Loyal Customers,margus.pihl@gmail.com,Margus,Pihl
4500.0,259,1,22.7,2,1,1,4,At Risk,5,At Risk,toomas.oja@telia.ee,Toomas,Oja
4501.0,14,4,1345.91,5,4,4,13,VIP Champions,17,VIP Champions,,Marika,Toom
4502.0,94,1,274.5,4,1,1,6,At Risk,7,At Risk,marit.koiv@mail.ee,Marit,Kõiv
4503.0,307,2,900.6,2,2,3,7,Potential,10,New Customers,siim.vark@outlook.com,Siim,Värk
4504.0,126,1,116.2,3,1,1,5,At Risk,6,At Risk,sander.liiv@outlook.com,Sander,Liiv
